"Census Profile, 2021 Census of Population",,,
Mother tongue,          Nuu-chah-nulth (Nootka),215,
Mother tongue,"          Wakashan languages, n.i.e.",20,
Mother tongue,"        Indigenous languages, n.i.e.",25,
Mother tongue,"        Indigenous languages, n.o.s.",70,
Mother tongue,      Non-Indigenous languages,1373655,
Mother tongue,        Afro-Asiatic languages,33195,
Mother tongue,          Berber languages,110,
Mother tongue,            Kabyle,70,
Mother tongue,            Tamazight,25,
Mother tongue,"            Berber languages, n.i.e.",10,
Mother tongue,          Chadic languages,50,
Mother tongue,            Hausa,40,
Mother tongue,            Mina,10,
Mother tongue,          Coptic,10,
Mother tongue,          Cushitic languages,2005,
Mother tongue,            Bilen,30,
Mother tongue,            Oromo,310,
Mother tongue,            Somali,1590,
Mother tongue,"            Cushitic languages, n.i.e.",75,
Mother tongue,          Semitic languages,31020,
Mother tongue,            Amharic,1620,
Mother tongue,            Arabic,22970,
Mother tongue,            Aramaic languages,1505,
Mother tongue,              Assyrian Neo-Aramaic,580,
Mother tongue,              Chaldean Neo-Aramaic,800,
Mother tongue,"              Aramaic, n.o.s.",125,
Mother tongue,            Harari,15,
Mother tongue,            Hebrew,2260,
Mother tongue,            Maltese,170,
Mother tongue,            Tigrigna,2455,
Mother tongue,"            Semitic languages, n.i.e.",15,
Mother tongue,        Austro-Asiatic languages,34145,
Mother tongue,          Khmer (Cambodian),1530,
Mother tongue,          Vietnamese,32560,
Mother tongue,"          Austro-Asiatic languages, n.i.e",50,
Mother tongue,        Austronesian languages,104100,
Mother tongue,          Bikol,425,
Mother tongue,"          Bisaya, n.o.s.",1375,
Mother tongue,          Cebuano,3585,
Mother tongue,          Fijian,345,
Mother tongue,          Hiligaynon,1895,
Mother tongue,          Ilocano,6325,
Mother tongue,          Indonesian,4080,
Mother tongue,          Kankanaey,200,
Mother tongue,          Kinaray-a,125,
Mother tongue,          Malagasy languages,35,
Mother tongue,            Merina,0,
Mother tongue,"            Malagasy, n.o.s.",30,
Mother tongue,          Malay,365,
Mother tongue,"          Pampangan (Kapampangan, Pampango)",870,
Mother tongue,          Pangasinan,395,
Mother tongue,"          Tagalog (Pilipino, Filipino)",82835,
Mother tongue,          Waray-Waray,300,
Mother tongue,"          Austronesian languages, n.i.e.",945,
Mother tongue,        Creole languages,925,
Mother tongue,          Haitian Creole,115,
Mother tongue,          Jamaican English Creole,40,
Mother tongue,          Krio,35,
Mother tongue,          Morisyen,375,
Mother tongue,          Sango,0,
Mother tongue,"          Creole, n.o.s.",180,
Mother tongue,"          Creole languages, n.i.e.",170,
Mother tongue,        Dravidian languages,13260,
Mother tongue,          Kannada,565,
Mother tongue,          Malayalam,4740,
Mother tongue,          Tamil,5055,
Mother tongue,          Telugu,2810,
Mother tongue,          Tulu,70,
Mother tongue,"          Dravidian languages, n.i.e.",25,
Mother tongue,        Georgian,160,
Mother tongue,        Hmong-Mien languages,85,
Mother tongue,        Indo-European languages,657345,
Mother tongue,          Albanian,1645,
Mother tongue,          Armenian,1350,
Mother tongue,          Balto-Slavic languages,81655,
Mother tongue,            Baltic languages,1065,
Mother tongue,              Latvian,545,
Mother tongue,              Lithuanian,525,
Mother tongue,            Slavic languages,80590,
Mother tongue,              Belarusian,70,
Mother tongue,              Bulgarian,2025,
Mother tongue,              Czech,5855,
Mother tongue,              Macedonian,330,
Mother tongue,              Polish,15810,
Mother tongue,              Russian,28660,
Mother tongue,              Rusyn,25,
Mother tongue,              Serbo-Croatian,16425,
Mother tongue,                Bosnian,1655,
Mother tongue,                Croatian,6805,
Mother tongue,                Serbian,7665,
Mother tongue,"                Serbo-Croatian, n.i.e.",300,
Mother tongue,              Slovak,3275,
Mother tongue,              Slovene (Slovenian),950,
Mother tongue,              Ukrainian,7120,
Mother tongue,"              Slavic languages, n.i.e.",40,
Mother tongue,          Celtic languages,415,
Mother tongue,            Irish,110,
Mother tongue,            Scottish Gaelic,80,
Mother tongue,            Welsh,200,
Mother tongue,"            Celtic languages, n.i.e.",30,
Mother tongue,          Germanic languages,84375,
Mother tongue,            Frisian,200,
Mother tongue,            High German languages,53255,
Mother tongue,              German,50695,
Mother tongue,              Pennsylvania German,15,
Mother tongue,              Swiss German,2330,
Mother tongue,              Yiddish,215,
Mother tongue,            Low Saxon-Low Franconian languages,23295,
Mother tongue,              Afrikaans,3700,
Mother tongue,              Dutch,17345,
Mother tongue,"              Low German, n.o.s.",235,
Mother tongue,              Low Saxon,110,
Mother tongue,              Plautdietsch,1580,
Mother tongue,              Vlaams (Flemish),320,
Mother tongue,            Scandinavian languages,7530,
Mother tongue,              Danish,3625,
Mother tongue,              Icelandic,215,
Mother tongue,              Norwegian,1520,
Mother tongue,              Swedish,2175,
Mother tongue,"            Germanic languages, n.i.e.",95,
Mother tongue,          Greek,5545,
Mother tongue,          Indo-Iranian languages,368635,
Mother tongue,            Indo-Aryan languages,306465,
Mother tongue,              Assamese,75,
Mother tongue,              Bengali,4765,
Mother tongue,              Gujarati,8250,
Mother tongue,              Hindi,32390,
Mother tongue,              Kacchi,1195,
Mother tongue,              Kashmiri,80,
Mother tongue,              Konkani,280,
Mother tongue,              Marathi,1605,
Mother tongue,              Nepali,1725,
Mother tongue,              Oriya languages,110,
Mother tongue,                Odia,65,
Mother tongue,"                Oriya, n.o.s.",45,
Mother tongue,              Punjabi (Panjabi),240865,
Mother tongue,              Rohingya,65,
Mother tongue,              Sindhi,285,
Mother tongue,              Sinhala (Sinhalese),1935,
Mother tongue,              Urdu,12210,
Mother tongue,"              Indo-Aryan languages, n.i.e.",625,
Mother tongue,            Iranian languages,62135,
Mother tongue,              Baluchi,65,
Mother tongue,              Kurdish,2775,
Mother tongue,              Parsi,155,
